JobID	StudentID	JobType	JobTitle	Position	Salary															
7840	7840	Freelance	Power BI Developer		5000															
7841	7841	Freelance	Power BI Developer		2000															
7842	7842	Freelance	Database Developer		3000															
7843	7843	Freelance	Data Visualization		1000															
7844	7844	Freelance	Data Analysis		6000															
7845	7845	Freelance	Data Architect		200															
7846	7846	Freelance	Database Admin		2000															
7847	7847	Freelance	Power BI Developer		7000															
7848	7848	Freelance	Data Architect		4000															
7849	7849	Freelance	Data Visualization		9000															
7850	7850	Freelance	Power BI Developer		5000															
7851	7851	Freelance	Data Scientist		3000															
7852	7852	Freelance	Database Developer		200															
7853	7853	Freelance	Data Analysis		500															
7854	7854	Freelance	Data Visualization		6000															
7855	7855	Freelance	Data Analysis		8000															
7856	7856	Freelance	Power BI Developer		700															
7857	7857	Freelance	Power BI Developer		10000															
7858	7858	Freelance	Power BI Developer		500															
7859	7859	Freelance	Database Developer		5000															
7860	7860	Freelance	Data Analysis		3000															
7861	7861	Freelance	Database Developer		200															
7862	7862	Freelance	Database Admin		6000															
7863	7863	Freelance	Data Visualization		9000															
7864	7864	Freelance	Database Developer		3000															
7865	7865	Freelance	Database Admin		500															
7866	7866	Freelance	Power BI Developer		1000															
7867	7867	Freelance	Data Analysis		700															
7868	7868	Freelance	Power BI Developer		6000															
7869	7869	Freelance	Data Analysis		7000															
7870	7870	Freelance	Data Analysis		4000															
7871	7871	Freelance	Database Admin		2000															
7872	7872	Freelance	Data Scientist		200															
7873	7873	Freelance	Data Visualization		2000															
7874	7874	Freelance	Data Architect		9000															
7875	7875	Freelance	Data Architect		7000															
7876	7876	Freelance	Data Visualization		6000															
7877	7877	Freelance	Database Developer		8000															
7878	7878	Freelance	Data Analysis		6000															
7879	7879	Freelance	Power BI Developer		10000															
7880	7880	Freelance	Data Visualization		9000															
7881	7881	Freelance	Database Developer		8000															
7882	7882	Freelance	Power BI Developer		500															
7883	7883	Freelance	Power BI Developer		8000															
7884	7884	Freelance	Database Developer		3000															
7885	7885	Freelance	Database Developer		6000															
7886	7886	Freelance	Data Analysis		500															
7887	7887	Freelance	Power BI Developer		6000															
7888	7888	Freelance	Data Scientist		700															
7889	7889	Freelance	Power BI Developer		5000															
7890	7890	Freelance	Data Analysis		9000															
7891	7891	Freelance	Power BI Developer		3000															
7892	7892	Freelance	Data Visualization		7000															
7893	7893	Freelance	Database Developer		6000															
7894	7894	Freelance	Database Developer		6000															
7895	7895	Freelance	Database Developer		2000															
7896	7896	Freelance	Data Analysis		8000															
7897	7897	Freelance	Database Developer		2000															
7898	7898	Freelance	Power BI Developer		3000															
7899	7899	Freelance	Data Visualization		7000															
7900	7900	Freelance	Database Admin		700															
7901	7901	Freelance	Power BI Developer		8000															
7902	7902	Freelance	Data Analysis		10000															
7903	7903	Freelance	Database Developer		5000															
7904	7904	Freelance	Database Developer		6000															
7905	7905	Freelance	Database Developer		2000															
7906	7906	Freelance	Database Developer		4000															
7907	7907	Freelance	Data Architect		9000															
7908	7908	Freelance	Data Analysis		7000															
7909	7909	Freelance	Data Visualization		7000															
7910	7910	Freelance	Database Developer		1000															
7911	7911	Freelance	Data Visualization		9000															
7912	7912	Freelance	Data Analysis		9000															
7913	7913	Freelance	Database Developer		200															
7914	7914	Freelance	Database Developer		4000															
7915	7915	Freelance	Data Analysis		1000															
7916	7916	Freelance	Data Visualization		1000															
7917	7917	Freelance	Data Visualization		7000															
7918	7918	Freelance	Data Scientist		200															
7919	7919	Freelance	Power BI Developer		700															
7920	7920	Freelance	Power BI Developer		6000															
7921	7921	Freelance	Data Visualization		200															
7922	7922	Freelance	Data Analysis		1000															
7923	7923	Freelance	Database Developer		6000															
7924	7924	Freelance	Data Visualization		1000															
7925	7925	Freelance	Data Visualization		6000															
7926	7926	Freelance	Power BI Developer		8000															
7927	7927	Freelance	Power BI Developer		2000															
7928	7928	Freelance	Database Developer		8000															
7929	7929	Freelance	Data Architect		10000															
7930	7930	Freelance	Data Scientist		5000															
7931	7931	Freelance	Data Analysis		2000															
7932	7932	Freelance	Database Developer		200															
7933	7933	Freelance	Power BI Developer		6000															
7934	7934	Freelance	Power BI Developer		2000															
7935	7935	Freelance	Database Developer		2000															
7936	7936	Freelance	Power BI Developer		1000															
7937	7937	Freelance	Data Analysis		500															
7938	7938	Freelance	Data Visualization		7000															
7939	7939	Freelance	Data Visualization		10000															
7940	7940	Freelance	Data Visualization		200															
7941	7941	Freelance	Database Developer		200															
7942	7942	Freelance	Power BI Developer		700															
7943	7943	Freelance	Data Scientist		10000															
7944	7944	Freelance	Data Visualization		1000															
7945	7945	Freelance	Database Developer		6000															
7946	7946	Freelance	Power BI Developer		700															
7947	7947	Freelance	Data Visualization		3000															
7948	7948	Freelance	Data Visualization		200															
7949	7949	Freelance	Data Analysis		7000															
7950	7950	Freelance	Data Analysis		200															
7951	7951	Freelance	Data Analysis		10000															
7952	7952	Freelance	Data Analysis		7000															
7953	7953	Freelance	Data Visualization		700															
7954	7954	Freelance	Data Architect		200															
